:B(76)[(1, 4), (1, 5), (1, 6), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (3, 11), (4, 9), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(52)[(1, 2), (1, 5), (1, 6), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 9), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:B(77)[(1, 4), (1, 5), (1, 9), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (3, 11), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(53)[(1, 2), (1, 5), (1, 7), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 9), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(54)[(1, 2), (1, 5), (1, 8), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(55)[(1, 2), (1, 5), (1, 9), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (10, 11)]
:BN(56)[(1, 2), (1, 3), (1, 10), (1, 11), (2, 5), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:BN(57)[(1, 4), (1, 5), (1, 10), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (3, 11), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:BN(58)[(1, 2), (1, 5), (1, 7), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 10), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:B(78)[(1, 2), (1, 4), (1, 5), (1, 10), (2, 3), (2, 10), (3, 4), (3, 11), (4, 6), (5, 7), (5, 11), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:B(79)[(1, 2), (1, 5), (1, 7), (1, 10), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 11), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:BN(59)[(1, 2), (1, 5), (1, 10), (1, 11), (2, 3), (2, 10), (3, 6), (3, 11), (4, 5), (4, 6), (4, 8), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10), (9, 11)]
:B(80)[(1, 2), (1, 5), (1, 10), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11)]
:B(81)[(1, 2), (1, 5), (1, 10), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 11), (9, 10)]
:B(82)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 10), (3, 5), (4, 6), (4, 11), (5, 7), (5, 11), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:BN(60)[(1, 2), (1, 3), (1, 10), (1, 11), (2, 3), (2, 10), (3, 5), (4, 5), (4, 6), (4, 11), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11)]
:BN(61)[(1, 2), (1, 3), (1, 10), (1, 11), (2, 3), (2, 10), (3, 5), (4, 5), (4, 6), (4, 11), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 11), (9, 10)]
:BN(62)[(1, 2), (1, 3), (1, 9), (1, 10), (2, 3), (2, 10), (3, 5), (4, 5), (4, 6), (4, 11), (5, 7), (6, 7), (6, 8), (7, 8), (8, 11), (9, 10), (9, 11)]
:BN(63)[(1, 2), (1, 3), (1, 10), (1, 11), (2, 3), (2, 10), (3, 11), (4, 9), (4, 10), (4, 11), (5, 6), (5, 7), (5, 9), (6, 7), (6, 8), (7, 8), (8, 9)]
:BN(64)[(1, 3), (1, 4), (1, 5), (1, 10), (2, 3), (2, 9), (2, 10), (3, 11), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 11), (10, 11)]
:B(83)[(1, 3), (1, 4), (1, 5), (1, 11), (2, 3), (2, 9), (2, 10), (3, 4), (4, 6), (5, 7), (5, 10), (6, 7), (6, 8), (7, 8), (8, 9), (9, 11), (10, 11)]
:BN(65)[(1, 3), (1, 5), (1, 7), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (4, 6), (5, 11), (6, 7), (6, 8), (7, 8), (8, 9), (9, 11), (10, 11)]
:BN(66)[(1, 3), (1, 5), (1, 10), (1, 11), (2, 3), (2, 9), (2, 10), (3, 6), (4, 5), (4, 6), (4, 8), (5, 7), (6, 7), (7, 8), (8, 9), (9, 11), (10, 11)]
:BN(67)[(1, 3), (1, 4), (1, 10), (1, 11), (2, 7), (2, 8), (2, 10), (3, 4), (3, 8), (4, 5), (5, 6), (5, 7), (6, 7), (6, 9), (8, 9), (9, 11), (10, 11)]
:BN(68)[(1, 3), (1, 4), (1, 10), (1, 11), (2, 3), (2, 8), (2, 10), (3, 4), (4, 5), (5, 7), (5, 9), (6, 7), (6, 9), (6, 11), (7, 8), (8, 9), (10, 11)]
:B(84)[(1, 3), (1, 4), (1, 7), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (4, 6), (5, 7), (5, 8), (6, 7), (6, 8), (8, 9), (9, 10), (9, 11), (10, 11)]
:B(85)[(1, 2), (1, 3), (1, 5), (1, 11), (2, 3), (2, 10), (3, 6), (4, 5), (4, 6), (4, 7), (5, 7), (6, 9), (7, 8), (8, 9), (8, 11), (9, 10), (10, 11)]
:B(86)[(1, 2), (1, 3), (1, 5), (1, 11), (2, 3), (2, 10), (3, 6), (4, 5), (4, 6), (4, 9), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:BN(69)[(1, 2), (1, 3), (1, 5), (1, 11), (2, 3), (2, 10), (3, 4), (4, 5), (4, 9), (5, 7), (6, 7), (6, 9), (6, 11), (7, 8), (8, 9), (8, 10), (10, 11)]
:BN(70)[(1, 2), (1, 3), (1, 5), (1, 11), (2, 3), (2, 10), (3, 4), (4, 5), (4, 9), (5, 7), (6, 7), (6, 8), (6, 9), (7, 8), (8, 11), (9, 10), (10, 11)]
:B(87)[(1, 2), (1, 3), (1, 4), (1, 11), (2, 3), (2, 8), (3, 4), (4, 5), (5, 7), (5, 9), (6, 7), (6, 9), (6, 11), (7, 10), (8, 9), (8, 10), (10, 11)]
:BN(71)[(1, 2), (1, 3), (1, 4), (1, 11), (2, 3), (2, 11), (3, 4), (4, 5), (5, 7), (5, 9), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (8, 10), (10, 11)]
:BN(72)[(1, 3), (1, 5), (1, 10), (1, 11), (2, 4), (2, 5), (2, 6), (3, 4), (3, 6), (4, 7), (5, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11), (10, 11)]
:B(88)[(1, 3), (1, 5), (1, 10), (1, 11), (2, 3), (2, 5), (2, 6), (3, 4), (4, 6), (4, 7), (5, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:BN(73)[(1, 3), (1, 5), (1, 10), (1, 11), (2, 3), (2, 5), (2, 6), (3, 4), (4, 6), (4, 9), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:B(89)[(1, 3), (1, 7), (1, 10), (1, 11), (2, 3), (2, 4), (2, 5), (3, 4), (4, 6), (5, 7), (5, 9), (6, 7), (6, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:BN(74)[(1, 3), (1, 5), (1, 10), (1, 11), (2, 3), (2, 5), (2, 7), (3, 4), (4, 5), (4, 9), (6, 7), (6, 9), (6, 11), (7, 8), (8, 9), (8, 10), (10, 11)]
:BN(75)[(1, 3), (1, 5), (1, 8), (1, 11), (2, 3), (2, 5), (2, 7), (3, 4), (4, 5), (4, 6), (6, 7), (6, 9), (7, 10), (8, 9), (8, 10), (9, 11), (10, 11)]
:B(90)[(1, 2), (1, 3), (1, 10), (1, 11), (2, 3), (2, 5), (3, 6), (4, 5), (4, 6), (4, 8), (5, 7), (6, 9), (7, 8), (7, 9), (8, 10), (9, 11), (10, 11)]
:BN(76)[(1, 2), (1, 3), (1, 10), (1, 11), (2, 3), (2, 5), (3, 6), (4, 5), (4, 6), (4, 8), (5, 7), (6, 9), (7, 8), (7, 10), (8, 9), (9, 11), (10, 11)]
:B(91)[(1, 4), (1, 6), (1, 7), (1, 9), (2, 3), (2, 4), (2, 10), (3, 4), (3, 5), (5, 7), (5, 11), (6, 8), (6, 11), (7, 8), (8, 9), (9, 10), (10, 11)]
:B(92)[(1, 4), (1, 6), (1, 10), (1, 11), (2, 3), (2, 4), (2, 9), (3, 4), (3, 5), (5, 7), (5, 11), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(77)[(1, 4), (1, 6), (1, 7), (1, 11), (2, 4), (2, 9), (2, 10), (3, 4), (3, 5), (3, 10), (5, 7), (5, 8), (6, 7), (6, 8), (8, 9), (9, 11), (10, 11)]
:B(93)[(1, 4), (1, 5), (1, 6), (1, 11), (2, 4), (2, 8), (2, 10), (3, 4), (3, 5), (3, 10), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (9, 11), (10, 11)]
:BN(78)[(1, 4), (1, 5), (1, 6), (1, 11), (2, 4), (2, 9), (2, 10), (3, 4), (3, 5), (3, 10), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 11), (10, 11)]
:BN(79)[(1, 4), (1, 5), (1, 6), (1, 11), (2, 4), (2, 10), (2, 11), (3, 4), (3, 5), (3, 10), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11)]
:BN(80)[(1, 3), (1, 4), (1, 5), (1, 6), (2, 3), (2, 4), (2, 10), (3, 11), (4, 11), (5, 7), (5, 9), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(81)[(1, 4), (1, 5), (1, 8), (1, 9), (2, 3), (2, 4), (2, 10), (3, 9), (3, 11), (4, 11), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (9, 10), (10, 11)]
:BN(82)[(1, 3), (1, 4), (1, 9), (1, 10), (2, 3), (2, 4), (2, 10), (3, 11), (4, 11), (5, 6), (5, 7), (5, 9), (6, 7), (6, 8), (7, 8), (8, 9), (10, 11)]
:B(94)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 4), (3, 4), (5, 7), (5, 9), (5, 11), (6, 7), (6, 8), (6, 11), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(83)[(1, 3), (1, 4), (1, 7), (1, 10), (2, 3), (2, 4), (2, 10), (3, 4), (5, 7), (5, 8), (5, 11), (6, 7), (6, 8), (6, 11), (8, 9), (9, 10), (9, 11)]
:B(95)[(1, 3), (1, 4), (1, 5), (1, 11), (2, 7), (2, 8), (2, 10), (3, 4), (3, 10), (4, 8), (5, 6), (5, 7), (6, 7), (6, 9), (8, 9), (9, 11), (10, 11)]
:BN(84)[(1, 2), (1, 3), (1, 4), (1, 11), (2, 3), (2, 4), (3, 4), (5, 6), (5, 7), (5, 11), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 10), (10, 11)]
:BN(85)[(1, 2), (1, 3), (1, 4), (1, 5), (2, 5), (2, 10), (3, 4), (3, 6), (4, 11), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 11), (9, 10), (10, 11)]
:B(96)[(1, 4), (1, 5), (1, 6), (1, 7), (2, 5), (2, 10), (2, 11), (3, 4), (3, 6), (3, 10), (4, 11), (5, 7), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:B(97)[(1, 5), (1, 6), (1, 7), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (3, 6), (4, 9), (4, 11), (5, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:B(98)[(1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (2, 5), (2, 10), (3, 4), (3, 6), (4, 11), (5, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:BN(86)[(1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (2, 5), (2, 10), (3, 4), (3, 6), (4, 11), (5, 7), (6, 9), (7, 8), (8, 9), (8, 11), (9, 10), (10, 11)]
:BN(87)[(1, 4), (1, 5), (1, 6), (1, 8), (2, 5), (2, 10), (2, 11), (3, 4), (3, 6), (3, 10), (4, 11), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10), (9, 11)]
:B(99)[(1, 5), (1, 6), (1, 8), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (3, 6), (4, 9), (4, 11), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10), (10, 11)]
:B(100)[(1, 4), (1, 5), (1, 6), (1, 9), (2, 3), (2, 5), (2, 10), (3, 4), (3, 6), (4, 11), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:B(101)[(1, 4), (1, 5), (1, 6), (1, 9), (2, 3), (2, 5), (2, 10), (3, 4), (3, 6), (4, 11), (5, 7), (6, 7), (7, 8), (8, 9), (8, 11), (9, 10), (10, 11)]
:BN(88)[(1, 3), (1, 5), (1, 6), (1, 9), (2, 3), (2, 5), (2, 10), (3, 4), (4, 6), (4, 11), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:BN(89)[(1, 3), (1, 6), (1, 7), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (4, 9), (4, 11), (5, 6), (5, 7), (6, 8), (7, 8), (8, 9), (9, 10), (10, 11)]
:B(102)[(1, 3), (1, 4), (1, 5), (1, 6), (2, 5), (2, 10), (2, 11), (3, 4), (3, 10), (4, 11), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11)]
:B(103)[(1, 3), (1, 5), (1, 6), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (4, 8), (4, 11), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (9, 10), (10, 11)]
:B(104)[(1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 5), (2, 10), (3, 4), (4, 11), (5, 7), (6, 7), (6, 9), (6, 11), (7, 8), (8, 9), (8, 10), (10, 11)]
:B(105)[(1, 4), (1, 5), (1, 6), (1, 7), (2, 3), (2, 6), (2, 10), (3, 4), (3, 5), (4, 11), (5, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:BN(90)[(1, 2), (1, 4), (1, 6), (1, 7), (2, 3), (2, 10), (3, 4), (3, 5), (4, 11), (5, 6), (5, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 11), (10, 11)]
:BN(91)[(1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 11), (3, 4), (4, 11), (5, 7), (5, 9), (6, 7), (6, 9), (6, 10), (7, 8), (8, 9), (8, 10), (10, 11)]
:B(106)[(1, 3), (1, 5), (1, 7), (1, 11), (2, 3), (2, 10), (2, 11), (3, 6), (4, 5), (4, 6), (4, 7), (5, 10), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:BN(92)[(1, 4), (1, 5), (1, 10), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (3, 11), (4, 6), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 11), (9, 10)]
:BN(93)[(1, 5), (1, 6), (1, 7), (1, 11), (2, 3), (2, 7), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 10), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:B(107)[(1, 2), (1, 6), (1, 7), (1, 11), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 7), (5, 10), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:B(108)[(1, 2), (1, 5), (1, 6), (1, 10), (2, 3), (2, 10), (3, 4), (3, 11), (4, 6), (4, 7), (5, 7), (5, 11), (6, 8), (7, 8), (8, 9), (9, 10), (9, 11)]
:BN(94)[(1, 2), (1, 5), (1, 7), (1, 10), (2, 3), (2, 10), (3, 4), (3, 11), (4, 5), (4, 6), (5, 11), (6, 7), (6, 9), (7, 8), (8, 9), (8, 11), (9, 10)]
:BN(95)[(1, 3), (1, 5), (1, 6), (1, 10), (2, 3), (2, 9), (2, 10), (3, 11), (4, 5), (4, 6), (4, 8), (5, 7), (6, 7), (7, 8), (8, 9), (9, 11), (10, 11)]
:BN(96)[(1, 3), (1, 5), (1, 10), (1, 11), (2, 3), (2, 5), (2, 9), (3, 4), (4, 6), (4, 7), (5, 7), (6, 9), (6, 11), (7, 8), (8, 9), (8, 10), (10, 11)]
:B(109)[(1, 2), (1, 4), (1, 7), (1, 9), (2, 3), (2, 10), (3, 4), (3, 5), (4, 6), (5, 7), (5, 11), (6, 8), (6, 11), (7, 8), (8, 9), (9, 10), (10, 11)]
:BN(97)[(1, 4), (1, 5), (1, 6), (1, 11), (2, 4), (2, 10), (2, 11), (3, 4), (3, 5), (3, 8), (5, 7), (6, 7), (6, 9), (7, 10), (8, 9), (8, 10), (9, 11)]
:BN(98)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 4), (3, 4), (5, 7), (5, 8), (5, 11), (6, 7), (6, 8), (6, 11), (7, 9), (8, 9), (9, 10), (10, 11)]
:BN(99)[(1, 4), (1, 5), (1, 7), (1, 11), (2, 3), (2, 5), (2, 10), (3, 4), (3, 6), (4, 9), (5, 7), (6, 8), (6, 11), (7, 8), (8, 9), (9, 10), (10, 11)]
:CN(1)[(1, 2), (1, 3), (1, 9), (1, 10), (2, 3), (2, 4), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:CN(2)[(1, 2), (1, 3), (1, 4), (1, 9), (1, 10), (2, 3), (2, 10), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:CN(3)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(1)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(2)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10)]
:CN(4)[(1, 2), (1, 3), (1, 9), (1, 10), (2, 3), (2, 5), (3, 4), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10)]
:CN(5)[(1, 3), (1, 4), (1, 5), (1, 6), (1, 10), (2, 3), (2, 4), (2, 9), (3, 4), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(3)[(1, 3), (1, 4), (1, 5), (1, 9), (1, 10), (2, 3), (2, 4), (2, 10), (3, 4), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(4)[(1, 3), (1, 4), (1, 5), (1, 10), (2, 3), (2, 4), (2, 9), (2, 10), (3, 4), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(5)[(1, 3), (1, 4), (1, 5), (1, 10), (2, 3), (2, 4), (2, 9), (3, 4), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(6)[(1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (2, 3), (2, 9), (3, 4), (4, 10), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(7)[(1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 9), (2, 10), (3, 4), (4, 10), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(8)[(1, 2), (1, 3), (1, 4), (1, 5), (2, 3), (2, 9), (3, 4), (4, 10), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(9)[(1, 2), (1, 3), (1, 8), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10)]
:C(10)[(1, 3), (1, 4), (1, 8), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10)]
:C(11)[(1, 3), (1, 4), (1, 8), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:CN(6)[(1, 2), (1, 3), (1, 9), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10)]
:CN(7)[(1, 3), (1, 4), (1, 9), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10)]
:CN(8)[(1, 3), (1, 4), (1, 9), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10)]
:CN(9)[(1, 2), (1, 3), (1, 4), (1, 8), (1, 10), (2, 3), (2, 9), (3, 10), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10)]
:CN(10)[(1, 2), (1, 3), (1, 8), (1, 10), (2, 3), (2, 9), (3, 4), (3, 10), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10)]
:CN(11)[(1, 2), (1, 4), (1, 8), (1, 10), (2, 3), (2, 9), (3, 4), (3, 10), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (9, 10)]
:C(12)[(1, 2), (1, 3), (1, 4), (1, 9), (1, 10), (2, 3), (2, 9), (3, 10), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10)]
:C(13)[(1, 2), (1, 3), (1, 9), (1, 10), (2, 3), (2, 9), (3, 4), (3, 10), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10)]
:C(14)[(1, 2), (1, 4), (1, 9), (1, 10), (2, 3), (2, 9), (3, 4), (3, 10), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10)]
:C(15)[(1, 2), (1, 4), (1, 9), (1, 10), (2, 3), (2, 9), (3, 4), (3, 10), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10)]
:C(16)[(1, 2), (1, 4), (1, 9), (1, 10), (2, 3), (2, 10), (3, 4), (3, 9), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(17)[(1, 2), (1, 3), (1, 9), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (4, 6), (4, 10), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10)]
:C(18)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 10), (3, 4), (4, 5), (4, 9), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(19)[(1, 3), (1, 4), (1, 9), (1, 10), (2, 3), (2, 8), (2, 9), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 10), (9, 10)]
:C(20)[(1, 3), (1, 4), (1, 9), (1, 10), (2, 3), (2, 8), (2, 9), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 10), (9, 10)]
:CN(12)[(1, 2), (1, 3), (1, 4), (1, 6), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(21)[(1, 2), (1, 3), (1, 5), (1, 9), (1, 10), (2, 3), (2, 10), (3, 4), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(22)[(1, 2), (1, 3), (1, 5), (1, 10), (2, 3), (2, 9), (2, 10), (3, 4), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:CN(13)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 9), (3, 4), (3, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(23)[(1, 2), (1, 3), (1, 5), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (4, 6), (4, 7), (5, 6), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(24)[(1, 2), (1, 3), (1, 5), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (4, 6), (5, 6), (5, 7), (6, 7), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(25)[(1, 2), (1, 3), (1, 5), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(26)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (4, 6), (5, 6), (5, 8), (6, 7), (7, 8), (7, 9), (8, 10), (9, 10)]
:CN(14)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (6, 10), (7, 8), (8, 9), (9, 10)]
:CN(15)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 9), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 8), (7, 8), (7, 9), (8, 10), (9, 10)]
:CN(16)[(1, 2), (1, 3), (1, 4), (1, 10), (2, 3), (2, 10), (3, 4), (4, 5), (5, 6), (5, 7), (6, 7), (6, 9), (7, 8), (8, 9), (8, 10), (9, 10)]
:C(27)[(1, 3), (1, 5), (1, 9), (1, 10), (2, 3), (2, 4), (2, 5), (3, 4), (4, 6), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10)]
:CN(17)[(1, 3), (1, 5), (1, 9), (1, 10), (2, 3), (2, 5), (2, 7), (3, 4), (4, 5), (4, 6), (6, 7), (6, 8), (7, 8), (8, 9), (8, 10), (9, 10)]
:CN(18)[(1, 2), (1, 3), (1, 9), (1, 10), (2, 3), (2, 5), (3, 4), (4, 5), (4, 6), (5, 6), (6, 7), (6, 8), (7, 8), (7, 9), (8, 10), (9, 10)]
:CN(19)[(1, 4), (1, 5), (1, 6), (1, 9), (1, 10), (2, 3), (2, 4), (2, 10), (3, 4), (3, 5), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
:C(28)[(1, 4), (1, 5), (1, 6), (1, 10), (2, 3), (2, 4), (2, 9), (2, 10), (3, 4), (3, 5), (5, 7), (6, 7), (6, 8), (7, 8), (8, 9), (9, 10)]
